%time,field.data
1637942412084868472,9
1637942412085002999,10
1637942412085135547,11
1637942412085261741,12
1637942412085386995,13
1637942412085518479,14
1637942412085649629,15
1637942412085779636,16
1637942412085908410,SP1
1637942412086047154,SP2
1637942412086162447,SP3
1637942412086299412,SP4
1637942412086430061,SP5
1637942412086559730,SP6
1637942412086693324,SP7
1637942412086830568,SP8
1637942412086965901,SP9
1637942412087100603,SP10
1637942412087233519,SP11
1637942412087351541,SP12
1637942412087485900,1
1637942412087621983,2
1637942412087757167,3
1637942412087897445,4
1637942412088025280,5
1637942412088137194,6
1637942412088263064,8
1637942412088383378,9
1637942412088521098,10
1637942412088650404,11
1637942412088768087,12
1637942412088869565,13
1637942412088994706,14
1637942412089100990,15
1637942412089225283,16
1637942412089342486,SP1
1637942412089462602,SP2
1637942412089579295,SP3
1637942412089682262,SP4
1637942412089813191,SP5
1637942412089940734,SP6
1637942412090077909,SP7
1637942412090204970,SP8
1637942412090338559,SP9
1637942412090471421,SP10
1637942412090606857,SP11
1637942412090735109,SP12
1637942412090865519,1
1637942412090994457,2
1637942412091122236,3
1637942412091273327,4
1637942412091411504,5
1637942412091540909,6
1637942412091675739,7
1637942412091825940,9
1637942412091949108,10
1637942412092076839,11
1637942412092195421,12
1637942412092314030,13
1637942412092445506,14
1637942412092559171,15
1637942412092687646,16
1637942412092807504,SP1
1637942412092930103,SP2
1637942412093042318,SP3
1637942412093171316,SP4
1637942412093302300,SP5
1637942412093432366,SP6
1637942412093541495,SP7
1637942412093645537,SP8
1637942412093778142,SP9
1637942412093910243,SP10
1637942412094044373,SP11
1637942412094177946,SP12
1637942412094307599,1
1637942412094439988,2
1637942412094569281,3
1637942412094702127,4
1637942412094829891,5
1637942412094964920,6
1637942412095097892,7
1637942412095231745,8
1637942412095360406,10
1637942412095490089,11
1637942412095617026,12
1637942412095752009,13
1637942412095885116,14
1637942412095997474,15
1637942412096126262,16
1637942412096243644,SP1
1637942412096372976,SP2
1637942412097025004,SP3
1637942412097132590,SP4
1637942412097259339,SP5
1637942412097377752,SP6
1637942412097502747,SP7
1637942412097628241,SP8
1637942412097738363,SP9
1637942412097871771,SP10
1637942412097997559,SP11
1637942412098108806,SP12
1637942412098244343,1
1637942412098386666,2
1637942412098519545,3
1637942412098645815,4
1637942412098779433,5
1637942412098898260,6
1637942412099030345,7
1637942412099132740,8
1637942412099280637,9
1637942412099405120,11
1637942412099519317,12
1637942412099665414,13
1637942412099805647,14
1637942412099940300,15
1637942412100057858,16
1637942412100188448,SP1
1637942412100296981,SP2
1637942412100422019,SP3
1637942412100546414,SP4
1637942412100657638,SP5
1637942412100759156,SP6
1637942412100877621,SP7
1637942412101007934,SP8
1637942412101141873,SP9
1637942412101271774,SP10
1637942412101401423,SP11
1637942412101532568,SP12
1637942412101632436,1
1637942412101768904,2
1637942412101901440,3
1637942412102034407,4
1637942412102168188,5
1637942412102295270,6
1637942412102421631,7
1637942412102554332,8
1637942412102679203,9
1637942412102815818,10
1637942412102947866,12
1637942412103070847,13
1637942412103202513,14
1637942412103330592,15
1637942412103459824,16
1637942412103581564,SP1
1637942412103714646,SP2
1637942412103858973,SP3
1637942412103987322,SP4
1637942412104117735,SP5
1637942412104245196,SP6
1637942412104379600,SP7
1637942412104511869,SP8
1637942412104613206,SP9
1637942412104742431,SP10
1637942412104838581,SP11
1637942412104969736,SP12
1637942412105098957,1
1637942412105236347,2
1637942412105363496,3
1637942412105489901,4
1637942412105622876,5
1637942412105749076,6
1637942412105874208,7
1637942412106005332,8
1637942412106143059,9
1637942412106276322,10
1637942412106405486,11
1637942412106537264,13
1637942412106666899,14
1637942412106801047,15
1637942412106930403,16
1637942412107062638,SP1
1637942412107190975,SP2
1637942412107349129,SP3
1637942412107480265,SP4
1637942412107597351,SP5
1637942412107732753,SP6
1637942412107876352,SP7
1637942412107992316,SP8
1637942412108107014,SP9
1637942412108235091,SP10
1637942412108369336,SP11
1637942412108492556,SP12
1637942412108622167,1
1637942412108749103,2
1637942412108878153,3
1637942412108993657,4
1637942412109123287,5
1637942412109263882,6
1637942412109393204,7
1637942412109524706,8
1637942412109638882,9
1637942412109755133,10
1637942412109871230,11
1637942412109995184,12
1637942412110122550,14
1637942412110244057,15
1637942412110370593,16
1637942412110493921,SP1
1637942412110621356,SP2
1637942412110746610,SP3
1637942412110872956,SP4
1637942412111001204,SP5
1637942412111118039,SP6
1637942412111240559,SP7
1637942412121053792,SP8
1637942412121172878,SP9
1637942412121280590,SP10
1637942412121400259,SP11
1637942412121530046,SP12
1637942412121665773,1
1637942412121803944,2
1637942412121938544,3
1637942412122066721,4
1637942412122190196,5
1637942412122304184,6
1637942412122422324,7
1637942412122558621,8
1637942412122661946,9
1637942412122759500,10
1637942412122862816,11
1637942412122963453,12
1637942412123094255,13
1637942412123208852,15
1637942412123361919,16
1637942412123492464,SP1
1637942412123615335,SP2
1637942412123746141,SP3
1637942412123884729,SP4
1637942412123990984,SP5
1637942412124124993,SP6
1637942412124240364,SP7
1637942412124344266,SP8
1637942412124452881,SP9
1637942412124553671,SP10
1637942412124681769,SP11
1637942412124799915,SP12
1637942412124896939,1
1637942412125003668,2
1637942412125135381,3
1637942412125234514,4
1637942412125363721,5
1637942412125480612,6
1637942412125614194,7
